1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,7
3,25
3,26
3,27
3,28
3,29
3,30
3,31
3,32
3,33
3,34
3,2
3,35
3,7
4,36
4,37
4,38
4,39
4,40
4,41
4,15
4,42
4,43
4,44
4,45
4,46
4,47
4,48
4,49
4,50
4,51
4,52
4,53
4,54
4,55
4,56
4,57
4,58
4,59
4,60
4,61
4,62
4,63
4,64
4,65
4,66
4,67
4,68
4,69
4,70
4,71
4,72
4,73
4,74
4,3
4,75
4,76
4,7
4,77
4,78
5,27
5,79
5,30
5,80
5,32
5,81
5,7
5,82
6,83
6,84
6,85
6,86
6,87
6,88
6,89
6,90
6,91
6,92
6,93
6,94
6,95
7,96
7,97
7,98
7,99
7,2
7,100
7,101
7,102
7,103
7,7
7,104
7,105
8,106
8,107
8,108
8,85
8,109
8,110
8,111
8,86
8,112
8,113
8,17
8,114
8,115
8,116
8,117
8,7
9,118
9,119
9,120
9,121
9,122
9,123
9,124
9,125
9,126
9,127
9,128
9,129
9,7
9,130
10,131
10,132
10,133
10,134
10,135
10,4
10,136
10,137
10,138
10,139
10,140
10,141
11,83
11,84
11,87
11,142
11,125
11,88
11,89
11,143
11,144
11,145
11,146
11,94
11,147
11,148
11,149
12,34
12,18
12,150
12,151
12,35
12,152
12,32
12,7
12,153
13,154
13,155
13,156
13,157
13,158
13,4
13,93
13,122
13,159
14,160
14,118
14,64
14,66
14,65
14,121
14,161
14,162
14,122
14,86
14,71
14,163
14,164
14,165
14,129
14,7
15,18
15,166
15,167
15,80
15,7
15,168
15,169
15,170
16,171
16,172
16,173
16,174
16,175
16,176
16,177
16,178
16,9
16,179
16,180
16,181
16,7
16,182
17,155
17,183
17,142
17,165
17,93
17,184
17,185
17,186
17,187
17,188
17,189
17,190
17,191
17,192
17,193
17,194
17,118
17,195
17,196
17,116
17,197
17,198
17,199
17,110
17,200
17,201
17,202
17,203
17,204
17,205
17,206
17,207
17,208
17,209
17,210
17,211
17,212
17,213
17,214
17,215
17,216
17,217
17,65
17,218
17,219
17,72
17,8
17,220
17,108
17,221
17,222
17,223
17,224
17,138
17,148
17,225
17,226
17,227
17,228
17,229
17,7
17,230
17,231
17,232
17,233
17,234
17,235
17,236
17,64
17,237
17,238
17,90
17,239
17,240
17,241
17,242
17,243
17,244
17,122
17,245
17,246
17,247
17,248
17,125
17,249
17,250
17,107
17,83
17,251
17,252
17,253
17,254
17,255
17,256
17,257
18,258
18,259
18,260
18,261
18,4
18,262
18,263
18,264
18,265
18,266
19,34
19,267
19,150
19,268
19,32
19,269
19,7
19,33
20,270
20,271
20,200
20,272
20,222
20,273
20,122
20,274
20,275
20,276
20,277
20,50
20,251
20,180
20,278
20,93
20,279
20,280
20,281
20,282
20,283
20,284
20,64
20,285
20,260
20,286
20,287
20,288
20,69
20,289
20,290
20,73
20,291
20,292
20,293
20,294
20,295
20,296
20,297
20,7
20,298
20,299
20,231
21,300
21,301
21,302
21,303
21,304
21,305
21,306
21,307
21,308
21,309
21,93
21,310
21,311
21,7
21,312
21,313
22,314
22,315
22,316
22,317
22,318
22,319
22,138
22,320
22,321
22,322
22,323
22,324
22,325
22,326
22,327
22,254
22,2
22,328
22,329
22,7
22,330
23,331
23,85
23,223
23,332
23,333
23,159
23,334
23,335
23,336
23,337
23,93
23,338
23,339
23,340
23,341
23,342
23,343
23,344
23,345
23,346
23,347
23,348
23,349
23,350
23,7
23,351
24,352
24,315
24,201
24,316
24,234
24,353
24,138
24,354
24,355
24,356
24,357
24,358
24,359
24,254
24,360
24,361
24,362
24,363
24,364
24,365
24,366
24,7
24,367
25,368
25,369
25,85
25,370
25,15
25,371
25,93
25,372
25,373
25,374
25,160
25,375
25,376
25,377
25,378
25,379
25,380
25,381
25,382
25,229
25,383
25,296
25,384
25,7
25,385
26,386
26,387
26,388
26,389
26,390
26,391
26,392
26,393
26,394
26,395
26,170
26,396
26,397
26,150
26,398
26,399
26,400
26,401
26,32
26,113
26,33
26,402
26,403
26,404
26,34
26,18
26,405
26,406
26,407
26,7
26,408
26,169
27,26
27,28
27,79
27,409
27,386
27,410
27,113
27,16
27,403
27,18
27,411
27,412
27,24
27,7
28,84
28,145
28,86
28,87
28,413
28,414
28,88
28,415
29,416
29,79
29,417
29,32
29,16
29,418
29,419
29,420
29,421
29,24
29,169
29,170
30,83
30,84
30,422
30,423
30,424
30,425
30,87
30,247
30,88
30,426
30,427
30,428
31,429
31,430
31,431
31,165
31,432
31,22
31,357
31,433
31,434
31,435
31,436
31,437
31,438
31,193
31,439
31,440
31,441
31,442
31,116
31,443
31,444
31,198
31,445
31,446
31,202
31,447
31,448
31,449
31,450
31,346
31,451
31,452
31,85
31,453
31,454
31,455
31,65
31,456
31,457
31,458
31,459
31,8
31,460
31,461
31,221
31,462
31,463
31,426
31,464
31,465
31,466
31,467
31,229
31,7
31,468
31,469
31,128
31,470
31,471
31,472
31,473
31,474
31,122
31,15
31,475
31,95
31,476
31,477
31,478
31,125
31,479
31,480
31,481
31,83
31,482
31,251
31,483
31,428
31,484
31,485
31,155
31,486
31,487
31,488
31,489
31,490
31,491
31,492
31,493
31,494
31,495
31,191
31,137
31,496
31,118
31,497
31,498
31,499
31,500
31,501
31,502
31,503
31,504
31,505
31,506
31,117
31,507
31,508
31,509
31,510
31,511
31,512
31,25
31,513
31,514
31,515
31,52
31,516
31,517
31,518
31,519
31,520
31,521
31,295
31,522
31,523
31,524
31,525
31,526
31,527
31,528
31,286
31,529
31,530
31,531
31,532
31,533
31,64
31,534
31,535
31,90
31,154
31,536
31,242
31,247
31,537
31,538
31,248
31,539
31,540
31,541
31,4
31,542
31,543
31,544
31,545
31,546
31,92
31,547
32,548
32,158
32,229
32,86
32,526
32,122
32,7
32,211
33,549
33,550
33,551
33,552
33,553
33,554
33,555
33,556
33,557
34,558
34,559
34,560
34,561
34,562
34,563
34,564
34,139
34,209
34,565
34,93
34,7
34,566
34,567
35,568
35,569
35,570
35,571
35,2
35,240
35,572
35,573
35,574
35,7
36,11
36,575
36,40
36,576
36,577
36,15
36,578
36,579
36,35
36,580
36,7
36,581
37,582
37,85
37,116
37,492
37,450
37,7
37,164
37,583
37,437
37,199
38,584
38,585
38,586
38,587
38,588
38,589
38,590
38,591
38,430
38,592
38,432
38,593
38,594
38,93
38,595
38,596
38,597
38,598
38,599
38,600
38,601
38,602
38,530
38,603
38,604
38,605
38,606
38,607
38,608
38,149
38,7
38,415
38,533
38,609
38,610
38,611
38,612
38,613
38,614
38,191
38,87
38,615
38,616
38,437
38,617
38,469
38,618
38,619
38,145
38,620
38,621
38,622
38,623
38,624
38,625
38,283
38,118
38,64
38,626
38,260
38,470
38,627
38,628
38,629
38,162
38,630
38,631
38,86
38,632
38,633
38,88
38,634
38,17
38,635
38,636
38,637
38,638
38,639
38,116
38,127
38,350
38,640
38,641
38,199
38,642
38,84
38,643
38,445
38,157
38,644
38,645
38,122
38,646
38,647
38,247
38,246
38,89
38,447
38,648
38,649
38,650
38,651
38,652
38,129
38,94
38,95
38,117
38,653
38,654
38,655
38,656
38,450
38,346
38,451
38,249
38,657
38,658
38,512
38,659
38,365
38,660
38,661
38,662
38,663
38,664
38,665
38,83
38,666
38,667
38,85
38,121
38,668
38,669
38,670
38,671
38,215
38,52
38,672
38,673
38,674
38,675
38,676
38,677
38,456
38,678
38,679
38,123
38,680
38,8
38,681
38,682
38,683
38,684
38,91
38,685
38,295
38,92
39,686
39,687
39,688
39,689
39,430
39,690
39,691
39,692
39,693
39,694
39,492
39,695
39,696
39,697
39,698
39,699
39,700
39,701
39,702
39,703
39,704
39,705
39,706
39,707
39,708
39,709
39,710
39,711
39,712
39,713
39,714
39,715
39,716
39,717
39,718
39,719
39,720
39,721
39,722
39,723
39,724
39,725
39,726
39,727
39,728
39,729
39,65
39,730
39,731
39,732
39,733
39,734
39,735
39,115
39,736
39,737
39,738
39,739
39,740
39,741
39,742
39,743
39,744
39,745
39,64
39,746
39,747
39,748
39,749
39,750
39,751
39,752
39,753
39,754
39,755
39,756
39,757
39,758
39,759
39,760
39,761
39,762
39,763
39,764
39,765
39,766
39,767
39,768
39,769
40,770
40,771
40,409
40,772
40,773
40,32
40,33
40,403
40,774
40,35
40,80
40,775
40,7
40,776
40,777
41,642
41,85
41,108
41,456
41,122
41,125
41,437
41,638
41,620
41,778
41,158
41,295
41,95
41,7
41,779
42,314
42,780
42,781
42,782
42,783
42,648
42,784
42,785
42,148
42,283
42,786
42,787
42,286
42,788
42,254
42,789
42,790
42,2
42,328
42,791
42,792
42,793
42,7
42,794
42,795
42,796
43,83
43,797
43,798
43,84
43,799
43,610
43,800
43,190
43,122
43,87
43,615
43,89
43,801
43,202
43,251
43,145
43,802
43,803
43,55
43,804
43,194
43,65
43,805
43,86
43,123
43,680
43,88
43,806
43,636
43,91
43,158
43,807
43,640
43,641
43,502
43,413
43,7
43,808
43,809
43,415
43,211
44,83
44,242
44,810
44,811
44,812
44,813
44,814
44,815
44,816
44,817
44,295
44,818
44,819
44,625
44,820
44,211
45,155
45,486
45,488
45,430
45,165
45,432
45,357
45,489
45,490
45,492
45,494
45,434
45,191
45,437
45,193
45,439
45,118
45,116
45,445
45,504
45,446
45,202
45,447
45,506
45,117
45,821
45,450
45,346
45,511
45,451
45,85
45,453
45,517
45,518
45,65
45,456
45,520
45,822
45,459
45,521
45,8
45,460
45,295
45,522
45,221
45,823
45,526
45,527
45,529
45,530
45,229
45,7
45,533
45,824
45,469
45,128
45,146
45,534
45,64
45,470
45,535
45,472
45,154
45,473
45,536
45,242
45,474
45,122
45,15
45,247
45,537
45,248
45,125
45,479
45,539
45,480
45,481
45,83
45,540
45,541
45,4
45,251
45,825
45,483
45,545
45,546
45,92
45,428
46,569
46,826
46,827
46,84
46,221
46,828
46,122
46,829
46,15
46,830
46,831
46,832
46,833
46,834
46,835
46,836
46,837
46,838
46,839
46,840
46,841
46,7
46,842
46,211
46,843
46,844
46,190
46,161
46,845
46,846
46,573
46,40
46,847
46,848
46,87
46,849
46,850
46,851
46,251
46,852
46,145
46,853
46,854
46,64
46,855
46,571
46,195
46,856
46,8
46,88
46,73
46,473
46,857
46,2
46,116
46,858
46,859
46,860
46,861
46,198
47,357
47,862
47,223
47,93
47,863
47,864
47,263
47,865
47,7
47,866
47,867
48,868
48,85
48,869
48,668
48,870
48,273
48,871
48,872
48,214
48,873
48,874
48,875
48,876
48,877
48,878
48,879
48,880
48,881
48,882
48,883
48,884
48,260
48,885
48,886
48,887
48,888
48,889
48,890
48,116
48,209
48,891
48,229
48,892
48,7
48,893
49,352
49,314
49,894
49,895
49,315
49,234
49,896
49,224
49,318
49,620
49,138
49,897
49,898
49,899
49,900
49,901
49,865
49,902
49,903
49,904
49,905
49,906
49,907
49,254
49,908
49,636
49,789
49,909
49,2
49,910
49,7
49,794
49,911
49,912
50,913
50,914
50,80
50,915
50,32
50,916
50,7
50,917
51,118
51,918
51,121
51,919
51,86
51,122
51,920
51,530
51,921
51,922
51,165
51,492
51,923
51,93
51,129
51,7
51,653
52,924
52,925
52,138
52,926
52,201
52,481
52,254
52,927
52,318
53,928
53,929
53,930
53,931
53,16
53,932
53,933
53,421
53,934
53,935
53,24
53,936
53,937
53,938
53,939
53,150
53,940
53,941
53,942
53,773
53,32
53,113
53,33
53,34
53,267
53,943
53,35
53,80
53,944
53,945
53,7
54,946
54,826
54,947
54,948
54,949
54,950
54,951
54,40
54,952
54,4
54,953
54,122
54,954
54,955
54,956
54,957
54,958
54,959
54,93
54,960
54,961
54,962
54,963
54,2
54,964
54,965
54,7
54,966
55,826
55,967
55,121
55,968
55,40
55,122
55,969
55,970
55,971
55,972
55,973
55,974
55,653
55,975
55,976
55,977
55,978
55,979
55,123
55,636
55,980
55,981
55,982
55,116
55,983
55,7
55,794
56,976
56,984
56,985
56,979
56,986
56,987
56,988
56,989
56,990
56,971
56,980
56,991
56,992
56,972
56,973
56,7
56,993
56,994
56,995
57,996
57,997
57,998
57,999
57,1000
57,1001
57,1002
57,1003
57,1004
57,432
57,128
57,295
57,1005
58,194
58,66
58,417
58,150
58,1006
58,32
58,1007
58,1008
58,1009
58,418
58,34
58,419
58,18
58,1010
58,7
58,169
58,170
59,84
59,610
59,190
59,173
59,614
59,86
59,615
59,88
59,89
59,1011
59,1012
59,636
59,1013
59,145
59,1014
59,1015
59,93
59,94
59,7
59,415
60,83
60,1016
60,631
60,490
60,87
60,1017
60,1018
60,88
60,437
60,638
60,1019
60,658
60,1020
60,641
61,260
61,621
61,548
61,1021
61,158
61,4
61,1022
61,1023
61,1024
62,1025
62,138
62,1026
62,381
62,1027
62,22
62,383
62,1028
63,83
63,505
63,620
63,260
63,432
63,128
63,1029
63,424
63,247
63,8
63,469
64,1030
64,11
64,1031
64,1032
64,1033
64,32
64,33
64,447
64,1034
64,2
64,1035
64,1036
64,7
