10,0
10,0
10,0
10,0
10,0
8,2
10,0
10,0
10,0
10,0
10,0
10,0
9,1
10,0
10,0
10,0
9,1
10,0
10,0
10,0
9,1
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
8,2
10,0
10,0
10,0
10,0
9,1
8,2
10,0
10,0
9,1
10,0
10,0
10,0
10,0
10,0
9,1
10,0
9,1
10,0
10,0
8,2
10,0
10,0
10,0
10,0
10,0
7,3
8,2
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
9,1
10,0
10,0
8,2
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
9,1
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
9,1
10,0
10,0
10,0
10,0
9,1
10,0
10,0
9,1
10,0
10,0
10,0
8,2
9,1
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
7,3
10,0
10,0
