10	0.3593923125	0.1183333333
10	0.3618351093	0.11
10	0.4016131675	0.13
10	0.1992865251	0.1275
10	0.1973020587	0.1341666667
10	0.2221121128	0.1283333333
10	0.248954163	0.1158333333
10	0.2960335602	0.1283333333
10	0.2952181938	0.115
10	0.3149943545	0.1258333333
	0.2896741557	0.1233333333
